Date,IdNummer,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12A,Q12B,Q12C,Q12D,Q12E,Q12F,Q12F_alt,Q13A,Q13B,Q13C,Q13D,Q13E,Q13F,Q13G,Q13G_alt,Q14,Q14_alt,Q15,Q15_alt,Q16A,Q16B,Q16C,Q16D,Q16E,Q16F,Q16G,Q16G_alt,Q17,Q18A,Q18B,Q18C,Q18D,Q18D_alt,Q19,Q20A,Q20B,Q20C,Q20D,Q20E,Q20E_alt,Q21.1.1,Q21.1.2,Q21.1.3,Q21.2.1,Q21.2.2,Q21.2.3,Q22,Q23.1,Q23.2,Q23.3,Q23.4,Q23.5,Q23.6,Q23.7,Q23.8,Q23.9,Q23.10,Q23.11,Q23.12,Q23.13,Q24,Q24_alt,Q25,Q26,Q27.1.1,Q27.1.2,Q27.1.3,Q27.1.4,Q27.1.5,Q27.1.6,Q27.1.7,Q27.1.8,Q27.2.1,Q27.2.2,Q27.2.3,Q27.2.4,Q27.2.5,Q27.2.6,Q27.2.7,Q27.2.8,Q28,Q29,Q29_alt,Q30,Q31A,Q31B,Q31C,Q31D,Q31E,Q31F,Q31G,Q31H,Q31I,Q31J,Q31K,Q31L,Q31M,Q31M_alt,Q32A,Q32B,Q32C,Q32D,Q32E,Q32F,Q32G,Q32H,Q33A,Q33B,Q33C,Q33D,Q33E,Q33F,Q33G,Q33H,Q33I,Q33J,Q33K,Q33L,Q33M,Q33M_alt,Q34,Q35,Q36,Q37,Q38,Q38_alt,Q39.1,Q39.2,Q39.3,Q39.4,Q39.5,Q40.1,Q40.2,Q40.3,Q40.4,Q40.5,Q41.1,Q41.2,Q41.3,Q41.4,Q41.5,Q42.1,Q42.2,Q42.3,Q42.4,Q42.5,Q43,Q44A,Q44B,Q44C,Q44D,Q45A,Q45B,Q45C,Q45D,Q45E,Q45F,Q45G,Q45H,Q45I,Q45J,Q45K,Q45L,Q45M,Q45N,Q45O,Q45P,Q45Q,Q45R,Q45S,Q45T,Q45U,Q45V,Q45W,Q45X,Q45X_alt,Q46,Q46_alt,Q47,Q48,Q49,Q50,Q51,Q51_alt,Q52,Q53,Q53_alt,,,,,,,,,,,,,,,,
10/3/2018 1:31:50 PM,2015,Ja,Ja,16 km (10 mijl), ,5,"Vreemde vraag, er staat niet bij wat ik heb ""ervaren"". Het weer? de organisatie? Mijn spierpijn?", ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),1 keer per week,Langer dan een jaar,Ik zou meer kilometers willen hardlopen,true,false,false,false,false,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,true,true,false, ,Ja,false,true,false,false, ,Nee,true,false,false,false,false, ,Helemaal mee eens,Mee eens,Mee eens, , , ,Ja,Interesse,Interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Interesse,Helemaal geen interesse,Interesse,Neutraal,Nee, ,10,0,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Neutraal,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,nvt geen interesse,nvt geen interesse,nvt geen interesse,nvt geen interesse, ,nvt geen interesse,nvt geen interesse,nvt geen interesse,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Goed,Goed,Heel goed,Heel goed,Goed,Goed,Goed,Heel goed,Goed,Goed,Neutraal,Interesse,Interesse,Veel interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false, ,Runtastic Hardlopen en Fitness, ,Man,56,187,82,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,
10/3/2018 1:35:06 PM,2016,Ja,Ja,16 km (10 mijl), ,8,Helaas regen maar verder goede organisatie, ,1-5 weken getraind,1 keer per week,6 maanden - 1 jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,true,false, ,Ja, , , , , , ,Mee eens,Mee eens,Mee eens, , , ,Nee, , , , , , , , , , , , , , , , , ,Oneens,Oneens,Oneens,Eens,Oneens,Eens,Oneens,Oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Goed,Goed,Heel goed,Heel goed,Heel goed,Heel goed,Goed,Heel goed,Heel goed,Heel goed,Heel goed,Neutraal,Neutraal,Neutraal,Geen interesse,Geen interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Goals fitness,Anders, namelijk,Goals Fitness,Vrouw,28,170,63,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,
10/3/2018 1:35:30 PM,2017,Ja,Ja,16 km (10 mijl), ,6,Vanwege het weer, ,12 weken of meer getraind,3 keer per week,3-6 maanden,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,false,false, ,Nee,true,false,true,false,false, ,Niet van toepassing,Niet van toepassing,Niet van toepassing, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Oneens,Helemaal mee oneens,Oneens,Helemaal mee oneens,Eens,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,true,false,false,true,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Neutraal,Goed,Goed,Een beetje,Heel goed,Goed,Goed,Neutraal,Een beetje,Goed,Goed,Goed,Neutraal,Een beetje,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false, ,RunKeeper, ,Vrouw,31,177,77,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,,
10/3/2018 1:35:58 PM,2018,Nee, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,
10/3/2018 1:36:15 PM,2019,Ja,Ja,16 km (10 mijl), ,7, , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),Meer dan 5 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,false,true,Ik loop bijna elke dag hard,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,false,false,false, ,Nee,false,false,true,false,false, ,Niet van toepassing,Niet van toepassing,Niet van toepassing, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,true,false, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Nee, ik weet van het bestaan van sport-apps, maar ik gebruik er geen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Man,45,182,70,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,
10/3/2018 1:36:47 PM,2020,Ja,Ja,8 km (5 mijl, Damloop by night), ,8,Een super mooi evenement, maar de eerste 4 kilometer is het iets te druk waardoor je niet lekker op tijd kan gaan lopen., ,12 weken of meer getraind,1 keer per week,1-3 maanden,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,false,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,false,false, ,Ja, , , , , , ,Mee eens,Mee eens,Mee eens, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Eens,Eens,Eens,Oneens,Eens,Eens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,true,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Een beetje,Een beetje,Een beetje,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false, ,RunKeeper, ,Man,31,175,73,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,
10/3/2018 1:37:35 PM,2021,Ja,Nee, ,Nee, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Nee, ,,,,,,,,,,,,,,,,
10/3/2018 1:37:54 PM,2022,Ja,Ja,16 km (10 mijl), ,7,Ruim voldoende. Allen het weer en mijn conditie vielen wat tegen., ,6-11 weken getraind,3 keer per week,Langer dan een jaar,Ik zou vaker willen hardlopen,true,false,false,false,false,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Anders, namelijk…,Trainen vanuit huis, evenement maakt niet uit.,false,false,false,false,false,true,false, ,Nee, , , , , , , , , , , , , , , , , , ,Ja,Interesse,Interesse,Neutraal,Neutraal,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Interesse,Helemaal geen interesse,Interesse,Neutraal,Nee, ,15,10,Eens,Eens,Neutraal,Oneens,Oneens,Helemaal mee oneens,Oneens,Eens, , , , , , , , ,Nee, maar dat ben ik voor de volgende Dam tot Damloop/ Damloop by night wel van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,false,false,true,true,false, ,50,10,10,5,Door een trainer/coach in combinatie met een app of online platform, ,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Goed,Goed,Goed,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Nee, ik weet van het bestaan van sport-apps, maar ik gebruik er geen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Man,54,184,89,HAVO of VWO, ,Nee,Nee, ,,,,,,,,,,,
10/3/2018 1:38:21 PM,2023,Ja,Ja,8 km (5 mijl, Damloop by night), ,9, , ,6-11 weken getraind,1 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,true,false, ,Ja, , , , , , ,Neutraal,Mee oneens,Neutraal, , , ,Ja,Geen interesse,Interesse,Geen interesse,Interesse,Interesse,Interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Nee, ,999,999,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,true,false,false, , , , , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false, ,RunKeeper, ,Vrouw,41,167,80,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,
10/3/2018 1:39:35 PM,2024,Ja,Ja,16 km (10 mijl), ,3,Koud en regen., ,Niet of nauwelijks getraind,Minder dan 1 keer per maand,Langer dan een jaar,Ik zou vaker willen hardlopen,false,true,false,true,false,true,Ik ren niet graag,true,false,false,false,true,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Nee, , , , , , , , , , , , , , , , , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,true,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false, ,RunKeeper, ,Man,28,180,83,5,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,
10/3/2018 1:39:48 PM,2025,Ja,Ja,16 km (10 mijl), ,8,Top sfeer en organisatie. Weer of geen weer maar wel doorgaan. Goed geregeld parcours positief aangepast. Ophalen kleding was een eind weg. Gezien de kou niet handig. Maar ook niet te negatief. Vrijwilligers waren erg behulpzaam., ,12 weken of meer getraind,1 tot 3 keer per maand,Langer dan een jaar,Ik zou vaker willen hardlopen,true,true,false,true,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,true,false,false,false,false,true,false, ,Ja,false,true,true,false, ,Ja, , , , , , ,Mee eens,Mee eens,Mee eens, , , ,Ja,Neutraal,Neutraal,Helemaal geen interesse,Neutraal,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Nee, ,0,0,Oneens,Oneens,Oneens,Oneens,Oneens,Oneens,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Een beetje,Heel goed,Heel goed,Goed,Goed,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false, ,RunKeeper, ,Man,52,176,85,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Ja, namelijk ...,Veel te veel,,,,,,,,,
10/3/2018 1:40:05 PM,2026,Ja,Ja,16 km (10 mijl), ,8,Nat maar gezellig en goed georganiseerd, ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),2 keer per week,Langer dan een jaar,Ik zou zowel vaker als meer kilometers willen hardlopen,true,true,false,false,false,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,false,false,true,Facebook,Nee,false,false,true,false,false, ,Mee eens,Mee eens,Mee eens, , , ,Ja,Geen interesse,Interesse,Helemaal geen interesse,Interesse,Neutraal,Interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Helemaal geen interesse,Helemaal geen interesse,Nee, ,999,999,Neutraal,Neutraal,Neutraal,Neutraal,Helemaal mee oneens,Helemaal mee oneens,Oneens,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,true, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Heel goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false, ,Strava, ,Man,51,186,85,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,
10/3/2018 1:40:22 PM,2027,Nee, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,
10/3/2018 1:40:41 PM,2028,Ja,Ja,16 km (10 mijl), ,7, , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),3 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,true,false,false,true,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,true,false,false,false,false,false,false, ,Ja,false,true,false,false, ,Ja, , , , , , ,Mee eens,Mee eens,Mee eens, , , ,Ja,Helemaal geen interesse,Interesse,Helemaal geen interesse,Interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Neutraal,Helemaal geen interesse,Nee, ,10,0,Oneens,Oneens,Eens,Oneens,Helemaal mee oneens, ,Oneens,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Een beetje,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Een beetje,Een beetje,Een beetje,Heel goed,Heel goed,Een beetje,Goed,Helemaal niet,Veel interesse,Veel interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false, ,Strava, ,Vrouw,29,168,70,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,,
10/3/2018 1:41:30 PM,2029,Ja,Nee, ,Nee, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Ja, namelijk ...,Wel kaarten gekocht maar door drukte in prive niet kunnen lopen de laatste 4 maanden.ndanks de wil tot deelname was ik daarnaast ook door offshore werkzaamheden op de dag zelf verhinderd.Helaas.Een doorverkoop van de kaart is helaas niet gelukt om iend anders er blij mee te maken.Wellicht volgend jaar beter.Gr; Kees Kuus,,,,,,,,,,,,,,,
10/3/2018 1:41:58 PM,2030,Ja,Ja,8 km (5 mijl, Damloop by night), ,7, , ,6-11 weken getraind,2 keer per week,3-6 maanden,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,false,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,false,true,false, ,Ja, , , , , , ,Mee oneens,Mee oneens,Mee oneens, , , ,Ja,Interesse,Interesse,Neutraal,Interesse,Interesse,Interesse,Interesse,Interesse,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Nee, ,0,0,Oneens,Oneens,Eens,Neutraal,Neutraal,Eens,Oneens,Helemaal mee eens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,false,false,true, , , , , , , , , , , , , , , , , , , , ,Een beetje,Een beetje,Een beetje,Goed,Een beetje,Goed,Goed,Helemaal niet,Helemaal niet,Helemaal niet,Neutraal,Een beetje,Helemaal niet,Helemaal niet,Helemaal niet,Interesse,Interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false, ,Nike+ Run Club, ,Vrouw,29,160,71,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,
10/3/2018 1:44:08 PM,2031,Ja,Ja,16 km (10 mijl), ,8, , ,1-5 weken getraind,1 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,true,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Nee, , , , , , , , , , , , , , , , , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Helemaal mee oneens,Helemaal mee oneens,Eens,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,false,false,true, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Neutraal,Goed,Goed,Neutraal,Een beetje,Een beetje,Goed,Neutraal,Helemaal niet,Goed,Helemaal niet,Helemaal geen interesse,Helemaal geen interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false, ,Strava, ,Man,32,193,82,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,,
10/3/2018 1:44:21 PM,2032,Ja,Ja,16 km (10 mijl), ,6,Doordat ik na de finish 45 minuten moest wachten op mijn spullen is het een 6 geworden. Anders had ik een 9 gegeven., ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),2 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen bij mijn hardloopvereniging., ,Ik ren altijd binnen 5 km van waar ik woon, ,true,false,false,false,false,true,false, ,Ja,false,false,true,false, ,Nee,false,false,true,false,false, ,Mee eens,Neutraal,Neutraal, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Helemaal mee oneens,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Neutraal,Neutraal,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false, ,Strava, ,Man,44,184,74,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,,
10/3/2018 1:45:36 PM,2033,Ja,Ja,16 km (10 mijl), ,7,Door de regen weinig publiek. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meer stenen ipv asfavalt dan verwacht. Was dus zwaarder lopen die stukken, ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),3 keer per week,Langer dan een jaar,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,false,false,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,false,false, ,Nee,false,false,true,false,false, ,Mee eens,Mee eens,Mee oneens, , ,De meeste tips waren al bekend.,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Eens,Eens,Neutraal,Helemaal mee oneens,Oneens,Oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,true,false,true,true,false, , , , , , , , , , , , , , , , , , , , ,Heel goed,Een beetje,Neutraal,Goed,Helemaal niet,Goed,Goed,Neutraal,Helemaal niet,Helemaal niet,Heel goed,Goed,Heel goed,Goed,Goed,Helemaal geen interesse,Helemaal geen interesse,Interesse,Neutraal,Interesse,Nee, ik weet van het bestaan van sport-apps, maar ik gebruik er geen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Man,26,189,96,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,,,,,,,,
